quantity_raw_numeric,arrival_quantity_qtl,unit_clean,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_raw,data_quality_flag
61.54,61.54,QTL,ARR0002900,2026-02-20,MANDI039,Wheat,HD-2967,6154.0,Kilo,86.0,Gehun,OK
154.75,154.75,QTL,ARR0004036,2026-05-13,MANDI051,Rice,Local,15.475,Tonnes,114.0,चावल,OK
409.94,409.94,QTL,ARR0020481,2026-07-14,MANDI001,Sugarcane,HD-2967,409.94,quintal,,sugarcane,OK
246.51,246.51,QTL,ARR0002847,2026-07-10,MANDI047,Mustard,Premium,24651.0,KG,,सरसों,OK
360.71,360.71,QTL,ARR0012362,2026-03-30,MANDI024,Cotton,HD-2967,36.071,T,53.0,Cotton,OK
140.32,140.32,QTL,ARR0004258,2026-03-22,MANDI004,Wheat,,140.32,Qtl,,Kanak,OK
38.95,38.95,QTL,ARR0012332,2026-04-13,MANDI039,Maize,,38.95,Qtl,23.0,Makki,OK
-130.28,-130.28,QTL,ARR0024617,2026-05-08,MANDI056,Cotton,Pusa-1121,-130.28,Qtl,43.0,Kapas,OK
398.99,398.99,QTL,ARR0024976,2026-03-28,MANDI054,Sugarcane,Local,"39,899.0 KG",,,गन्ना,OK
86.3,86.3,QTL,ARR0014281,2026-01-18,MANDI055,Maize,Premium,8630.0,Kgs,105.0,Makka,OK
445.69,445.69,QTL,ARR0001255,2026-08-13,MANDI042,Sugarcane,PBW-343,445.69 qtl,,67.0,sugarcane,OK
63.68000000000001,63.68000000000001,QTL,ARR0019717,2026-01-07,MANDI048,Wheat,Hybrid,6.368,T,45.0,WHEAT,OK
344.88,344.88,QTL,ARR0021020,2026-03-03,MANDI017,Sugarcane,HD-2967,34.488,tonnes,,गन्ना,OK
312.02,312.02,QTL,ARR0014663,2026-03-13,MANDI006,Cotton,Local,31202.0,Kilo,127.0,Kapas,OK
195.9,195.9,QTL,ARR0019651,2026-05-19,MANDI001,Wheat,Hybrid,19590.0,KGS,35.0,wheat,OK
195.49,195.49,QTL,ARR0002123,2026-01-28,MANDI052,Rice,Local,19.549,T,,paddy,OK
258.21,258.21,QTL,ARR0002674,2026-07-14,MANDI009,Cotton,Hybrid,258.21,qtl,74.0,Cotton,OK
229.77,229.77,QTL,ARR0017238,2026-03-23,MANDI056,Cotton,,229.77,quintal,,Narma,OK
439.62,439.62,QTL,ARR0006119,2026-01-31,MANDI007,Wheat,Premium,"43,962.0 KG",,,GEHUN,OK
307.43,307.43,QTL,ARR0009709,2026-01-27,MANDI037,Sugarcane,PBW-343,30743.0,Kilo,55.0,गन्ना,OK
232.89,232.89,QTL,ARR0021283,2026-05-22,MANDI043,Wheat,,232.89,quintal,103.0,WHEAT,OK
488.99,488.99,QTL,ARR0003612,2026-04-11,MANDI022,Wheat,Hybrid,48.899,T,44.0,Kanak,OK
472.7,472.7,QTL,ARR0016400,2026-05-01,MANDI016,Sugarcane,,472.7,quintal,29.0,गन्ना,OK
200.2,200.2,QTL,ARR0014792,2026-03-12,MANDI056,Maize,Hybrid,20020.0,Kgs,37.0,मक्का,OK
180.84,180.84,QTL,ARR0014732,2026-08-07,MANDI016,Mustard,Pusa-1121,18.084,tonnes,125.0,सरसों,OK
323.43,323.43,QTL,ARR0007067,2026-04-21,MANDI029,Sugarcane,,323.43,Quintals,144.0,Ganne,OK
479.54,479.54,QTL,ARR0000338,2026-04-11,MANDI032,Sugarcane,Hybrid,47.954,Tonnes,125.0,Sugarcane,OK
23.92,23.92,QTL,ARR0019469,2026-02-11,MANDI055,Sugarcane,HD-2967,23.92,Q,20.0,गन्ना,OK
41.730000000000004,41.730000000000004,QTL,ARR0007891,2026-08-19,MANDI035,Mustard,PBW-343,4.173,T,,Sarso,OK
303.65,303.65,QTL,ARR0021850,2026-03-21,MANDI039,Mustard,Premium,303.65 qtl,,57.0,सरसों,OK
-227.99,-227.99,QTL,ARR0010537,2026-03-19,MANDI041,Rice,Pusa-1121,-227.99,Qtl,98.0,Chawal,OK
22.61,22.61,QTL,ARR0004005,2026-04-15,MANDI019,Wheat,Local,2.261,Tonnes,39.0,WHEAT,OK
179.39,179.39,QTL,ARR0010685,2026-06-11,MANDI004,Sugarcane,HD-2967,179.39 qtl,,131.0,Sugarcane,OK
327.98,327.98,QTL,ARR0021652,2026-08-15,MANDI009,Sugarcane,PBW-343,"32,798.0 KG",,87.0,Ganne,OK
400.82,400.82,QTL,ARR0008916,2026-02-28,MANDI036,Basmati,Local,400.82,qtl,,Basmati,OK
184.63,184.63,QTL,ARR0013535,2026-01-22,MANDI004,Maize,Hybrid,184.63,Quintals,,corn,OK
230.99,230.99,QTL,ARR0007772,2026-02-01,MANDI055,Mustard,Premium,23099.0,Kilo,61.0,सरसों,OK
101.95,101.95,QTL,ARR0007018,2026-01-16,MANDI002,Wheat,Hybrid,101.95,quintal,94.0,GEHUN,OK
260.68,260.68,QTL,ARR0016885,2026-06-24,MANDI010,Wheat,Local,"26,068.0 KG",,42.0,Gehun,OK
207.86,207.86,QTL,ARR0007262,2026-01-12,MANDI015,Cotton,PBW-343,207.86,quintal,67.0,cotton,OK
153.68,153.68,QTL,ARR0020641,2026-08-30,MANDI050,Maize,HD-2967,153.68,qtl,11.0,मक्का,OK
368.98,368.98,QTL,ARR0019754,2026-08-31,MANDI046,Rice,HD-2967,368.98,Quintals,61.0,Chawal,OK
212.7,212.7,QTL,ARR0023168,2026-04-24,MANDI021,Cotton,Local,212.7,qtl,110.0,कपास,OK
362.08,362.08,QTL,ARR0001842,2026-02-18,MANDI015,Cotton,Premium,36208.0,Kgs,130.0,Kapas,OK
495.12,495.12,QTL,ARR0000034,2026-04-26,MANDI052,Sugarcane,Pusa-1121,49512.0,Kilo,25.0,गन्ना,OK
196.32,196.32,QTL,ARR0020428,2026-04-21,MANDI023,Maize,Hybrid,196.32,Qtl,63.0,Makki,OK
347.25,347.25,QTL,ARR0013315,2026-04-15,MANDI020,Rice,Local,34725.0,kg,19.0,Paddy,OK
326.58,326.58,QTL,ARR0001077,2026-06-01,MANDI021,Rice,Hybrid,32658.0,kg,36.0,Chawal,OK
188.73,188.73,QTL,ARR0008504,2026-03-01,MANDI031,Cotton,Pusa-1121,18873.0,kg,,कपास,OK
147.1,147.1,QTL,ARR0010509,2026-01-19,MANDI041,Cotton,Hybrid,14.709999999999999,T,14.0,Narma,OK
29.94,29.94,QTL,ARR0005400,2026-04-25,MANDI050,Maize,Premium,2.994,T,121.0,Corn,OK
224.81,224.81,QTL,ARR0021382,2026-05-31,MANDI054,Maize,PBW-343,224.81,quintal,93.0,Makka,OK
287.81,287.81,QTL,ARR0020413,2026-01-19,MANDI002,Maize,,28.781,tonnes,38.0,Corn,OK
262.74,262.74,QTL,ARR0008432,2026-02-07,MANDI005,Sugarcane,Hybrid,262.74,Qtl,24.0,Ganne,OK
154.37,154.37,QTL,ARR0005159,2026-02-23,MANDI004,Maize,,154.37,Qtl,111.0,Makki,OK
341.11,341.11,QTL,ARR0008272,2026-02-22,MANDI018,Maize,HD-2967,34111.0,KG,100.0,Maize,OK
384.47,384.47,QTL,ARR0024930,2026-06-16,MANDI048,Cotton,Pusa-1121,384.47,qtl,15.0,cotton,OK
475.97,475.97,QTL,ARR0015432,2026-01-28,MANDI019,Sugarcane,Pusa-1121,475.97 qtl,,40.0,गन्ना,OK
371.63,371.63,QTL,ARR0021994,2026-02-17,MANDI026,Cotton,HD-2967,37163.0,KG,,Cotton,OK
40.6,40.6,QTL,ARR0005887,2026-08-31,MANDI009,Wheat,Local,40.6 qtl,,,Kanak,OK
446.65,446.65,QTL,ARR0015478,2026-02-25,MANDI042,Wheat,,44665.0,Kilo,42.0,WHEAT,OK
-254.74,-254.74,QTL,ARR0005271,2026-01-14,MANDI027,Mustard,Local,-254.74,Qtl,111.0,Sarso,OK
299.42,299.42,QTL,ARR0001746,2026-03-20,MANDI044,Rice,HD-2967,299.42 qtl,,96.0,paddy,OK
226.8,226.8,QTL,ARR0019321,2026-07-22,MANDI051,Sugarcane,Hybrid,226.8,quintal,137.0,गन्ना,OK
421.18,421.18,QTL,ARR0017836,2026-04-27,MANDI037,Wheat,Pusa-1121,421.18,Q,59.0,wheat,OK
-2.2647999999999997,-2.2647999999999997,QTL,ARR0005281,2026-01-03,MANDI057,Rice,Premium,-226.48,KG,83.0,धान,OK
495.24,495.24,QTL,ARR0024351,2026-07-12,MANDI024,Maize,PBW-343,495.24,qtl,,Corn,OK
19.9,19.9,QTL,ARR0021859,2026-06-09,MANDI032,Mustard,HD-2967,19.9,quintal,112.0,सरसों,OK
130.23,130.23,QTL,ARR0017713,2026-02-12,MANDI057,Wheat,Premium,130.23,quintal,127.0,WHEAT,OK
297.7,297.7,QTL,ARR0001025,2026-05-14,MANDI003,Rice,,29770.0,Kilo,49.0,चावल,OK
278.23,278.23,QTL,ARR0004719,2026-04-23,MANDI005,Cotton,Local,278.23 qtl,,115.0,Narma,OK
200.27,200.27,QTL,ARR0016955,2026-03-14,MANDI043,Wheat,Hybrid,200.27,quintal,65.0,Gehun,OK
126.19,126.19,QTL,ARR0020720,2026-07-12,MANDI038,Wheat,Premium,12.619,T,40.0,GEHUN,OK
482.24,482.24,QTL,ARR0011099,2026-09-05,MANDI033,Rice,Hybrid,"48,224.0 KG",,135.0,Chawal,OK
182.48,182.48,QTL,ARR0003258,2026-03-01,MANDI051,Sugarcane,Local,182.48 qtl,,,Ganne,OK
417.79,417.79,QTL,ARR0008633,2026-07-09,MANDI051,Sugarcane,HD-2967,41.779,T,62.0,Ganna,OK
-391.17,-391.17,QTL,ARR0003325,2026-09-04,MANDI032,Wheat,Hybrid,-391.17,Qtl,24.0,Wheat,OK
343.88,343.88,QTL,ARR0019885,2026-06-22,MANDI043,Mustard,Local,34388.0,Kgs,95.0,mustard,OK
40.08,40.08,QTL,ARR0014361,2026-02-18,MANDI057,Cotton,PBW-343,4008.0,Kilo,94.0,कपास,OK
109.98,109.98,QTL,ARR0012676,2026-01-01,MANDI018,Cotton,HD-2967,10998.0,Kgs,58.0,Kapas,OK
27.39,27.39,QTL,ARR0003744,2026-02-16,MANDI056,Rice,Hybrid,"2,739.0 KG",,37.0,Paddy,OK
247.45,247.45,QTL,ARR0007472,2026-06-08,MANDI033,Maize,PBW-343,24745.0,KG,141.0,Corn,OK
340.79,340.79,QTL,ARR0015135,2026-04-13,MANDI026,Maize,Local,34.079,tonnes,120.0,Makka,OK
61.13,61.13,QTL,ARR0021982,2026-08-05,MANDI036,Sugarcane,HD-2967,6113.0,kg,27.0,Ganne,OK
-91.37,-91.37,QTL,ARR0024834,2026-08-13,MANDI056,Maize,,-91.37,Qtl,35.0,Corn,OK
65.3,65.3,QTL,ARR0024192,2026-05-25,MANDI055,Cotton,Local,65.3,Q,15.0,कपास,OK
346.11,346.11,QTL,ARR0023023,2026-08-24,MANDI052,Mustard,Premium,34.611000000000004,tonnes,121.0,Sarso,OK
210.67,210.67,QTL,ARR0017136,2026-01-23,MANDI012,Cotton,Hybrid,210.67,quintal,,Kapas,OK
305.08,305.08,QTL,ARR0006814,2026-04-05,MANDI034,Sugarcane,,305.08,quintal,45.0,sugarcane,OK
417.75,417.75,QTL,ARR0012347,2026-05-11,MANDI027,Sugarcane,Hybrid,417.75,quintal,,Sugarcane,OK
230.18,230.18,QTL,ARR0013785,2026-02-26,MANDI027,Cotton,HD-2967,"23,018.0 KG",,40.0,Kapas,OK
39.59,39.59,QTL,ARR0006822,2026-07-27,MANDI023,Wheat,Pusa-1121,3959.0000000000005,kg,113.0,WHEAT,OK
157.92,157.92,QTL,ARR0020731,2026-05-31,MANDI041,Cotton,Pusa-1121,157.92,Qtl,64.0,cotton,OK
228.0,228.0,QTL,ARR0007441,2026-05-27,MANDI043,Mustard,,"22,800.0 KG",,17.0,सरसों,OK
181.55,181.55,QTL,ARR0017981,2026-01-21,MANDI048,Wheat,Pusa-1121,18155.0,KGS,82.0,wheat,OK
49.75,49.75,QTL,ARR0022171,2026-01-10,MANDI052,Maize,Pusa-1121,49.75,Qtl,,Makki,OK
459.4,459.4,QTL,ARR0023948,2026-02-03,MANDI040,Cotton,,45.94,Tonnes,95.0,cotton,OK
197.95,197.95,QTL,ARR0023313,2026-03-16,MANDI056,Rice,PBW-343,197.95,qtl,22.0,धान,OK
498.99,498.99,QTL,ARR0018140,2026-03-12,MANDI045,Sugarcane,Pusa-1121,498.99,Qtl,94.0,Sugarcane,OK
225.59,225.59,QTL,ARR0002358,2026-08-10,MANDI025,Maize,Premium,22559.0,KGS,72.0,Maize,OK
-1.2063,-1.2063,QTL,ARR0004665,2026-04-30,MANDI032,Sugarcane,Hybrid,-120.63,KG,129.0,Ganne,OK
388.85,388.85,QTL,ARR0023073,2026-06-08,MANDI021,Cotton,Pusa-1121,388.85,Qtl,,Narma,OK
114.73,114.73,QTL,ARR0013433,2026-04-11,MANDI007,Cotton,HD-2967,11473.0,KG,,Cotton,OK
279.84,279.84,QTL,ARR0021391,2026-03-20,MANDI035,Maize,Local,27983.999999999996,Kilo,88.0,मक्का,OK
45.00999999999999,45.00999999999999,QTL,ARR0008377,2026-05-27,MANDI039,Cotton,Hybrid,4.5009999999999994,Tonnes,8.0,Narma,OK
74.37,74.37,QTL,ARR0014245,2026-09-08,MANDI010,Sugarcane,,74.37,Q,20.0,Sugarcane,OK
333.65,333.65,QTL,ARR0005708,2026-03-24,MANDI051,Rice,Premium,33365.0,kg,78.0,Chawal,OK
144.67,144.67,QTL,ARR0017166,2026-04-14,MANDI005,Mustard,,14.466999999999999,T,,Sarso,OK
24.75,24.75,QTL,ARR0024337,2026-04-09,MANDI036,Sugarcane,PBW-343,2475.0,kg,,sugarcane,OK
355.3,355.3,QTL,ARR0007177,2026-09-01,MANDI001,Sugarcane,Premium,35.53,tonnes,100.0,Ganne,OK
169.05,169.05,QTL,ARR0015551,2026-08-04,MANDI022,Rice,Premium,16905.0,kg,57.0,चावल,OK
223.7,223.7,QTL,ARR0022184,2026-04-02,MANDI014,Rice,Local,223.7,quintal,34.0,धान,OK
45.84,45.84,QTL,ARR0002125,2026-04-05,MANDI036,Mustard,HD-2967,45.84,quintal,37.0,Sarso,OK
26.82,26.82,QTL,ARR0018812,2026-04-13,MANDI046,Mustard,Premium,2.682,Tonnes,115.0,mustard,OK
291.18,291.18,QTL,ARR0005660,2026-05-04,MANDI035,Rice,Local,291.18 qtl,,141.0,paddy,OK
-2.6637,-2.6637,QTL,ARR0010010,2026-06-08,MANDI049,Mustard,Premium,-266.37,KG,114.0,mustard,OK
-3.4685,-3.4685,QTL,ARR0003977,2026-01-17,MANDI039,Mustard,PBW-343,-346.85,KG,69.0,सरसों,OK
105.87,105.87,QTL,ARR0000733,2026-03-26,MANDI008,Mustard,HD-2967,10.587,T,114.0,सरसों,OK
133.85,133.85,QTL,ARR0010170,2026-05-20,MANDI006,Maize,Hybrid,133.85 qtl,,82.0,मक्का,OK
83.52000000000001,83.52000000000001,QTL,ARR0005197,2026-01-02,MANDI042,Cotton,PBW-343,8.352,Tonnes,139.0,Cotton,OK
305.13,305.13,QTL,ARR0021860,2026-08-07,MANDI054,Mustard,HD-2967,30513.0,Kilo,,सरसों,OK
407.97,407.97,QTL,ARR0003764,2026-06-18,MANDI034,Basmati,,407.97 qtl,,127.0,Basmati,OK
68.79,68.79,QTL,ARR0000080,2026-04-10,MANDI005,Maize,PBW-343,6879.000000000001,KGS,95.0,Makki,OK
-2.5011,-2.5011,QTL,ARR0004562,2026-07-16,MANDI034,Rice,HD-2967,-250.11,KG,45.0,धान,OK
180.32,180.32,QTL,ARR0002332,2026-06-21,MANDI050,Cotton,Pusa-1121,18.032,tonnes,,Narma,OK
27.81,27.81,QTL,ARR0004507,2026-02-11,MANDI035,Mustard,PBW-343,2781.0,Kilo,25.0,mustard,OK
161.72,161.72,QTL,ARR0011026,2026-08-12,MANDI045,Cotton,HD-2967,16172.0,kg,101.0,कपास,OK
330.3,330.3,QTL,ARR0000334,2026-08-10,MANDI032,Cotton,HD-2967,33030.0,KG,93.0,cotton,OK
175.17,175.17,QTL,ARR0022577,2026-08-23,MANDI010,Mustard,HD-2967,"17,517.0 KG",,,सरसों,OK
124.28,124.28,QTL,ARR0016971,2026-06-10,MANDI050,Sugarcane,Pusa-1121,12.428,Tonnes,,sugarcane,OK
327.74,327.74,QTL,ARR0024944,2026-06-03,MANDI051,Maize,Hybrid,327.74 qtl,,8.0,Makki,OK
-0.946,-0.946,QTL,ARR0018706,2026-08-09,MANDI053,Mustard,,-94.6,KG,149.0,Sarson,OK
14.62,14.62,QTL,ARR0009076,2026-03-18,MANDI045,Rice,HD-2967,14.62,quintal,50.0,धान,OK
96.36,96.36,QTL,ARR0005151,2026-03-14,MANDI044,Mustard,Pusa-1121,96.36,quintal,110.0,mustard,OK
460.93,460.93,QTL,ARR0017769,2026-09-08,MANDI034,Mustard,HD-2967,46093.0,Kilo,,Mustard,OK
403.86,403.86,QTL,ARR0017173,2026-04-02,MANDI004,Wheat,,403.86,quintal,86.0,WHEAT,OK
251.24,251.24,QTL,ARR0023812,2026-03-05,MANDI034,Sugarcane,Pusa-1121,25.124000000000002,T,27.0,गन्ना,OK
302.09,302.09,QTL,ARR0006835,2026-05-08,MANDI015,Cotton,Pusa-1121,302.09 qtl,,65.0,Narma,OK
341.28,341.28,QTL,ARR0019690,2026-04-18,MANDI057,Wheat,Premium,341.28,Quintals,70.0,WHEAT,OK
275.98,275.98,QTL,ARR0019958,2026-05-19,MANDI046,Wheat,HD-2967,27598.0,Kilo,128.0,गेहूं,OK
179.67,179.67,QTL,ARR0006178,2026-05-18,MANDI034,Wheat,,"17,967.0 KG",,19.0,Kanak,OK
252.7,252.7,QTL,ARR0006248,2026-05-29,MANDI023,Wheat,Local,25.27,Tonnes,,Wheat,OK
465.57000000000005,465.57000000000005,QTL,ARR0019049,2026-07-09,MANDI056,Mustard,HD-2967,46.557,Tonnes,65.0,सरसों,OK
182.85,182.85,QTL,ARR0015182,2026-05-09,MANDI017,Rice,PBW-343,18285.0,KG,145.0,Chawal,OK
33.68,33.68,QTL,ARR0004290,2026-02-11,MANDI039,Sugarcane,Local,3368.0,Kgs,,Ganne,OK
487.8,487.8,QTL,ARR0014059,2026-01-07,MANDI026,Wheat,Premium,48.78,tonnes,88.0,Gehun,OK
433.46,433.46,QTL,ARR0005401,2026-03-15,MANDI011,Rice,Local,43346.0,Kgs,71.0,Paddy,OK
128.13,128.13,QTL,ARR0000215,2026-07-12,MANDI016,Wheat,Hybrid,12.812999999999999,Tonnes,150.0,गेहूं,OK
479.82,479.82,QTL,ARR0018684,2026-04-01,MANDI010,Rice,HD-2967,"47,982.0 KG",,64.0,Paddy,OK
212.29,212.29,QTL,ARR0022222,2026-03-27,MANDI041,Sugarcane,PBW-343,21229.0,KGS,,Sugarcane,OK
198.61,198.61,QTL,ARR0004802,2026-01-28,MANDI005,Maize,Local,198.61,Q,,Maize,OK
27.71,27.71,QTL,ARR0014944,2026-06-15,MANDI054,Rice,PBW-343,2771.0,kg,,Dhaan,OK
200.82,200.82,QTL,ARR0003155,2026-07-14,MANDI005,Rice,,20.082,MT,,Rice,OK
282.38,282.38,QTL,ARR0010770,2026-02-26,MANDI037,Sugarcane,Premium,28238.0,Kilo,33.0,गन्ना,OK
172.64,172.64,QTL,ARR0000107,2026-01-19,MANDI052,Mustard,Premium,172.64,Quintals,132.0,Sarso,OK
86.61,86.61,QTL,ARR0013851,2026-04-21,MANDI020,Wheat,PBW-343,86.61,quintal,69.0,Kanak,OK
142.75,142.75,QTL,ARR0024848,2026-05-31,MANDI016,Wheat,Premium,14275.0,KG,,GEHUN,OK
358.8,358.8,QTL,ARR0003405,2026-01-03,MANDI056,Maize,HD-2967,358.8 qtl,,127.0,corn,OK
433.99,433.99,QTL,ARR0007717,2026-07-29,MANDI020,Sugarcane,,43399.0,kg,117.0,गन्ना,OK
172.77999999999997,172.77999999999997,QTL,ARR0016828,2026-02-16,MANDI043,Sugarcane,Local,17.278,Tonnes,106.0,sugarcane,OK
73.88,73.88,QTL,ARR0013015,2026-08-15,MANDI038,Cotton,Pusa-1121,73.88,qtl,48.0,Narma,OK
369.06,369.06,QTL,ARR0017280,2026-09-01,MANDI053,Mustard,PBW-343,36906.0,Kilo,,Mustard,OK
463.62,463.62,QTL,ARR0006526,2026-06-21,MANDI010,Maize,Pusa-1121,463.62,Q,,Makki,OK
141.03,141.03,QTL,ARR0019244,2026-07-07,MANDI028,Cotton,Pusa-1121,14103.0,Kilo,,Cotton,OK
82.07,82.07,QTL,ARR0006388,2026-04-29,MANDI003,Sugarcane,Premium,8.206999999999999,Tonnes,,Ganna,OK
355.22,355.22,QTL,ARR0017943,2026-03-05,MANDI048,Sugarcane,Local,355.22,qtl,57.0,गन्ना,OK
348.88,348.88,QTL,ARR0017867,2026-07-04,MANDI012,Maize,Local,34.888,Tonnes,141.0,Corn,OK
210.34,210.34,QTL,ARR0002977,2026-05-01,MANDI042,Cotton,,210.34,quintal,132.0,कपास,OK
179.84,179.84,QTL,ARR0001529,2026-02-21,MANDI034,Sugarcane,Hybrid,179.84,quintal,,sugarcane,OK
109.21,109.21,QTL,ARR0024978,2026-06-29,MANDI019,Maize,Local,109.21 qtl,,63.0,Makka,OK
260.74,260.74,QTL,ARR0000966,2026-01-31,MANDI046,Basmati,HD-2967,26074.0,KGS,126.0,Basmati,OK
-4.4299,-4.4299,QTL,ARR0019143,2026-08-24,MANDI057,Cotton,,-442.99,KG,19.0,Cotton,OK
436.34,436.34,QTL,ARR0014372,2026-03-17,MANDI052,Maize,Premium,436.34,qtl,140.0,मक्का,OK
133.89,133.89,QTL,ARR0009855,2026-07-19,MANDI026,Maize,PBW-343,133.89 qtl,,61.0,corn,OK
333.48,333.48,QTL,ARR0000456,2026-05-08,MANDI056,Mustard,,333.48,qtl,,Mustard,OK
330.88,330.88,QTL,ARR0012291,2026-03-01,MANDI044,Sugarcane,Pusa-1121,33088.0,KGS,43.0,sugarcane,OK
190.03,190.03,QTL,ARR0007054,2026-06-26,MANDI039,Maize,Local,190.03,Qtl,,corn,OK
109.68,109.68,QTL,ARR0010389,2026-05-15,MANDI029,Sugarcane,Hybrid,109.68,qtl,92.0,Sugarcane,OK
348.51,348.51,QTL,ARR0019298,2026-02-06,MANDI037,Maize,Pusa-1121,348.51,Qtl,96.0,corn,OK
136.99,136.99,QTL,ARR0023164,2026-07-14,MANDI006,Rice,PBW-343,136.99,Qtl,81.0,Chawal,OK
68.04,68.04,QTL,ARR0017177,2026-02-16,MANDI040,Sugarcane,,68.04 qtl,,,Ganne,OK
114.91,114.91,QTL,ARR0009287,2026-02-22,MANDI032,Rice,,114.91,Q,31.0,Rice,OK
354.65,354.65,QTL,ARR0014599,2026-03-29,MANDI026,Cotton,Hybrid,35465.0,KG,,Narma,OK
150.78,150.78,QTL,ARR0019932,2026-07-31,MANDI055,Sugarcane,Pusa-1121,15.078,T,,Ganne,OK
141.92,141.92,QTL,ARR0018674,2026-03-14,MANDI030,Cotton,PBW-343,141.92,quintal,149.0,Narma,OK
287.56,287.56,QTL,ARR0012064,2026-01-07,MANDI019,Maize,Local,28756.0,Kgs,9.0,Makka,OK
220.08,220.08,QTL,ARR0017124,2026-03-11,MANDI050,Mustard,Local,220.08,qtl,25.0,Mustard,OK
35.63,35.63,QTL,ARR0022961,2026-06-12,MANDI054,Sugarcane,,35.63,qtl,12.0,sugarcane,OK
359.03,359.03,QTL,ARR0022253,2026-07-18,MANDI057,Rice,HD-2967,359.03,Quintals,147.0,paddy,OK
174.46,174.46,QTL,ARR0020761,2026-08-28,MANDI008,Cotton,Local,17.446,tonnes,79.0,Cotton,OK
300.29,300.29,QTL,ARR0019235,2026-06-23,MANDI025,Maize,Hybrid,"30,029.000000000004 KG",,,Makka,OK
157.22,157.22,QTL,ARR0024202,2026-07-28,MANDI024,Maize,HD-2967,15722.0,KG,42.0,Corn,OK
112.7,112.7,QTL,ARR0022015,2026-05-15,MANDI036,Mustard,PBW-343,112.7,Quintals,,सरसों,OK
101.87,101.87,QTL,ARR0013287,2026-08-08,MANDI049,Wheat,PBW-343,101.87,quintal,44.0,WHEAT,OK
395.97,395.97,QTL,ARR0021209,2026-08-19,MANDI014,Maize,Hybrid,395.97,Qtl,121.0,Corn,OK
456.55,456.55,QTL,ARR0003647,2026-03-02,MANDI008,Wheat,Pusa-1121,45655.0,kg,55.0,Gehun,OK
-447.23,-447.23,QTL,ARR0016175,2026-02-24,MANDI026,Cotton,Pusa-1121,-447.23,Qtl,,कपास,OK
384.43,384.43,QTL,ARR0022822,2026-07-23,MANDI018,Sugarcane,Hybrid,384.43,Qtl,141.0,Sugarcane,OK
127.83,127.83,QTL,ARR0000174,2026-04-27,MANDI051,Sugarcane,,127.83 qtl,,25.0,गन्ना,OK
427.2,427.2,QTL,ARR0018667,2026-02-23,MANDI015,Wheat,Local,"42,720.0 KG",,61.0,Kanak,OK
253.88,253.88,QTL,ARR0002099,2026-03-28,MANDI023,Maize,HD-2967,"25,388.0 KG",,34.0,Corn,OK
64.51,64.51,QTL,ARR0008528,2026-08-16,MANDI055,Maize,,64.51,qtl,31.0,Corn,OK
276.27,276.27,QTL,ARR0008512,2026-04-16,MANDI036,Wheat,Premium,27627.0,kg,108.0,Wheat,OK
83.68,83.68,QTL,ARR0013826,2026-04-07,MANDI046,Cotton,PBW-343,8368.0,KGS,84.0,Cotton,OK
465.99,465.99,QTL,ARR0024832,2026-03-09,MANDI037,Wheat,Hybrid,465.99,Quintals,98.0,wheat,OK
339.76,339.76,QTL,ARR0001527,2026-01-29,MANDI034,Sugarcane,HD-2967,339.76 qtl,,116.0,sugarcane,OK
464.95,464.95,QTL,ARR0008592,2026-03-26,MANDI024,Cotton,Hybrid,464.95,quintal,62.0,cotton,OK
276.89,276.89,QTL,ARR0022325,2026-04-03,MANDI036,Cotton,Premium,276.89 qtl,,87.0,cotton,OK
79.91,79.91,QTL,ARR0000750,2026-03-02,MANDI048,Rice,Pusa-1121,7.991,T,122.0,धान,OK
177.25,177.25,QTL,ARR0000612,2026-04-06,MANDI015,Cotton,Hybrid,17725.0,KG,140.0,कपास,OK
399.41,399.41,QTL,ARR0008053,2026-06-23,MANDI051,Maize,HD-2967,39.941,Tonnes,,मक्का,OK
483.9,483.9,QTL,ARR0024338,2026-06-19,MANDI003,Maize,PBW-343,48.39,T,77.0,Makka,OK
387.67,387.67,QTL,ARR0013698,2026-02-16,MANDI051,Rice,Premium,38767.0,KG,133.0,paddy,OK
202.75,202.75,QTL,ARR0016838,2026-08-21,MANDI044,Cotton,HD-2967,20.275,tonnes,,कपास,OK
179.66,179.66,QTL,ARR0018758,2026-05-30,MANDI042,Sugarcane,Local,17966.0,KG,27.0,Ganna,OK
83.99,83.99,QTL,ARR0020519,2026-04-12,MANDI045,Sugarcane,Premium,83.99 qtl,,44.0,Ganna,OK
356.32,356.32,QTL,ARR0009807,2026-07-19,MANDI021,Mustard,Local,356.32,quintal,149.0,Sarson,OK
390.62,390.62,QTL,ARR0005176,2026-06-03,MANDI024,Mustard,HD-2967,390.62,Q,103.0,Sarso,OK
205.54,205.54,QTL,ARR0015585,2026-04-09,MANDI047,Maize,HD-2967,205.54,Quintals,43.0,Maize,OK
376.39,376.39,QTL,ARR0020062,2026-03-09,MANDI050,Sugarcane,Pusa-1121,37639.0,KGS,134.0,Ganna,OK
313.66,313.66,QTL,ARR0019722,2026-01-27,MANDI035,Sugarcane,Pusa-1121,31366.000000000004,kg,91.0,Sugarcane,OK
159.78,159.78,QTL,ARR0009388,2026-06-19,MANDI025,Rice,Local,159.78,qtl,23.0,paddy,OK
