trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,transit_hours_raw,transit_hours_clean,transit_time_source,distance_km
TRP006979,MANDI001,WH-North,2026-05-07 20:16:41,2026-05-08 04:46:41,8.5,354.6,km,UP-19-BC-1626,DRV229,8.5,8.5,reported,354.6
TRP009537,MANDI009,WH-West,2026-08-19 15:34:00,2026-08-20 04:52:00,13.3,704.3,km,PB-25-BC-6433,,13.3,13.3,reported,704.3
TRP004662,MANDI017,Export-Terminal,2026-06-11 20:25:23,2026-06-12 09:49:00,13.4,772.0,km,DL-79-DF-9718,DRV779,13.4,13.4,reported,772.0
TRP004079,MANDI046,WH-South,2026-08-18 01:01:00,2026-08-18 13:37:56,12.6,642.3,km,DL-57-DF-2933,DRV935,12.6,12.6,reported,642.3
TRP000641,MANDI023,WH-Central,2026-06-16 15:31:00,2026-06-17 00:49:21,9.3,381.8,km,PB-39-BC-5257,DRV835,9.3,9.3,reported,381.8
TRP001271,MANDI032,WH-South,2026-03-20 20:51:56,,8.2,242.33469,miles,DL-57-AB-3699,DRV110,8.2,8.2,reported,389.9989100046
TRP002779,MANDI019,WH-Central,2026-04-08 00:00:00,2026-04-08 22:48:00,2.2,129.2,km,,DRV958,2.2,2.2,reported,129.2
TRP005748,MANDI056,WH-East,2026-06-08 06:32:00,2026-06-09 03:56:00,21.4,659.2124939,miles,RJ-60-CD-1887,DRV822,21.4,21.4,reported,1060.897034933026
TRP001986,MANDI053,WH-South,2026-07-15 03:19:00,2026-07-16 01:31:00,22.2,904.0,km,UP-67-DF-7572,DRV460,22.2,22.2,reported,904.0
TRP003862,MANDI018,WH-South,2026-01-03 01:19:26,2026-01-03 04:37:00,3.3,155.2,km,DL-61-CD-1383,,3.3,3.3,reported,155.2
TRP003481,MANDI036,Export-Terminal,2026-02-18 02:58:02,,14.4,,,HR-67-AB-9881,,14.4,14.4,reported,
TRP001535,MANDI039,Export-Terminal,2026-05-14 17:17:00,2026-05-15 02:47:46,9.5,322.0565893,miles,,DRV713,9.5,9.5,reported,518.298551424062
TRP000326,MANDI046,WH-South,2026-08-20 00:48:01,2026-08-20 09:54:00,9.1,494.8,km,DL-76-AB-5379,,9.1,9.1,reported,494.8
TRP002339,MANDI019,WH-East,2026-07-18 00:48:51,,3.0,149.9,km,RJ-28-AB-5167,DRV832,3.0,3.0,reported,149.9
TRP003981,MANDI046,WH-West,2026-02-13 04:04:00,2026-02-14 02:46:32,22.7,1214.6,km,RJ-75-BC-6082,DRV819,22.7,22.7,reported,1214.6
TRP004055,MANDI013,WH-West,2026-01-09 15:54:17,2026-01-10 00:00:00,,843.3,km,HR-40-DF-2597,DRV620,,8.095277777777778,computed,843.3
TRP002238,MANDI020,Export-Terminal,2026-02-11 07:37:46,2026-02-12 02:55:46,19.3,,,DL-67-AB-6146,DRV783,19.3,19.3,reported,
TRP008148,MANDI049,WH-North,2026-02-07 00:04:00,2026-02-07 04:58:22,-4.9,199.4,km,,DRV156,-4.9,4.906111111111112,computed,199.4
TRP007848,MANDI032,WH-South,2026-09-09 21:27:47,2026-09-10 05:51:00,8.4,503.7,km,UP-71-DF-8761,DRV915,8.4,8.4,reported,503.7
TRP005181,MANDI044,WH-West,2026-07-20 13:44:00,2026-07-20 20:38:00,6.9,321.6,km,,,6.9,6.9,reported,321.6
TRP000865,MANDI007,Export-Terminal,2026-01-17 11:30:00,2026-01-17 23:42:00,12.2,563.3,km,PB-41-BC-6771,DRV830,12.2,12.2,reported,563.3
TRP006202,MANDI040,WH-West,2026-01-17 19:46:32,2026-01-18 12:04:32,16.3,943.8,km,UP-74-CD-7170,DRV287,16.3,16.3,reported,943.8
TRP008625,MANDI046,WH-Central,2026-05-14 03:44:28,2026-05-14 08:02:28,4.3,247.1,km,RJ-23-AB-9894,DRV416,4.3,4.3,reported,247.1
TRP005685,MANDI027,Export-Terminal,2026-03-13 05:42:52,2026-03-13 18:36:00,12.9 hrs,518.6,km,PB-73-BC-1820,DRV885,,12.885555555555555,computed,518.6
TRP000372,MANDI005,WH-East,2026-04-11 06:59:37,2026-04-11 09:35:00,2.6,147.8,km,PB-51-CD-3166,DRV158,2.6,2.6,reported,147.8
TRP006871,MANDI051,WH-South,2026-07-08 03:27:56,2026-07-08 10:21:00,6.9,375.9,km,DL-71-BC-3009,,6.9,6.9,reported,375.9
TRP006058,MANDI025,WH-South,2026-01-17 03:44:00,2026-01-17 22:50:00,-19.1,1102.3,km,DL-99-BC-8914,DRV440,-19.1,19.1,computed,1102.3
TRP006241,MANDI024,WH-Central,2026-07-19 03:33:15,2026-07-19 20:15:15,16.7,749.3,km,DL-93-CD-3652,,16.7,16.7,reported,749.3
TRP008423,MANDI056,Export-Terminal,2026-04-02 14:16:16,2026-04-02 17:40:16,3.4,184.5,km,RJ-87-CD-4151,DRV632,3.4,3.4,reported,184.5
TRP006432,MANDI056,WH-West,2026-06-11 21:57:00,2026-06-12 05:57:00,8.0,,,HR-82-DF-1737,,8.0,8.0,reported,
TRP009658,MANDI049,WH-South,2026-08-28 21:54:25,2026-08-29 00:00:00,3.3,157.1,km,DL-49-DF-3405,DRV957,3.3,3.3,reported,157.1
TRP006042,MANDI022,WH-Central,2026-07-21 19:44:13,,18.6,909.9,km,PB-16-CD-1519,DRV576,18.6,18.6,reported,909.9
TRP002365,MANDI040,WH-Central,2026-05-28 14:54:42,2026-05-29 05:42:00,14.8,812.4,km,,DRV159,14.8,14.8,reported,812.4
TRP003214,MANDI035,WH-North,2026-04-28 03:52:19,2026-04-29 00:00:00,20.2,871.5,km,RJ-39-BC-6732,DRV488,20.2,20.2,reported,871.5
TRP000912,MANDI056,WH-South,2026-07-12 08:18:42,2026-07-12 16:00:00,7.7,238.9171495,miles,PB-96-BC-8244,DRV390,7.7,7.7,reported,384.49892537633
TRP009411,MANDI037,WH-East,2026-07-03 16:58:23,2026-07-04 09:34:23,16.6,563.7699083,miles,PB-37-AB-1268,,16.6,16.6,reported,907.297464223522
TRP009067,MANDI011,Export-Terminal,2026-01-23 16:04:34,2026-01-24 04:04:00,12.0,566.6,km,HR-24-DF-2999,,12.0,12.0,reported,566.6
TRP007728,MANDI017,WH-Central,2026-09-06 12:39:14,2026-09-07 06:39:14,18.0,543.4510766,miles,PB-55-BC-8928,DRV377,18.0,18.0,reported,874.597555615444
TRP009140,MANDI056,Export-Terminal,2026-07-26 23:59:00,2026-07-27 15:53:05,15.9,700.9,km,UP-42-CD-6436,DRV571,15.9,15.9,reported,700.9
TRP008768,MANDI020,WH-East,2026-05-05 12:46:00,2026-05-05 23:40:05,10.9,647.0,km,DL-59-AB-2257,DRV417,10.9,10.9,reported,647.0
TRP007131,MANDI030,WH-North,2026-04-15 05:04:56,2026-04-15 19:34:56,14.5,744.2,km,DL-82-AB-5978,DRV200,14.5,14.5,reported,744.2
TRP006482,MANDI021,WH-North,2026-02-06 17:07:49,2026-02-07 12:37:00,,889.4,km,UP-21-AB-2956,DRV837,,19.48638888888889,computed,889.4
TRP001424,MANDI038,Export-Terminal,2026-06-09 00:00:00,2026-06-09 20:55:05,6.3,305.8,km,DL-75-CD-8008,DRV731,6.3,6.3,reported,305.8
TRP000480,MANDI055,WH-Central,2026-03-02 13:54:00,,7.3,301.0,km,UP-17-BC-1081,DRV727,7.3,7.3,reported,301.0
TRP000663,MANDI026,Export-Terminal,2026-01-30 07:48:00,2026-01-31 01:48:27,18.0,815.1,km,PB-28-AB-1349,DRV507,18.0,18.0,reported,815.1
TRP004885,MANDI005,WH-South,2026-04-06 00:00:00,2026-04-07 09:27:02,,857.8,km,HR-61-BC-9972,DRV373,,33.45055555555555,computed,857.8
TRP009345,MANDI013,WH-East,2026-01-01 22:41:03,2026-01-02 08:47:00,10.1,410.5,km,PB-76-DF-3250,DRV494,10.1,10.1,reported,410.5
TRP008465,MANDI032,Export-Terminal,2026-03-22 07:09:42,2026-03-23 01:15:42,18.1,901.0,km,PB-28-DF-5754,DRV866,18.1,18.1,reported,901.0
TRP002989,MANDI047,WH-West,2026-03-01 20:05:21,2026-03-02 12:17:21,16.2,683.0,km,RJ-75-BC-1526,DRV195,16.2,16.2,reported,683.0
TRP001120,MANDI053,Export-Terminal,2026-06-15 13:37:00,2026-06-15 00:00:00,4.2 hrs,107.7457314,miles,,DRV337,,,invalid,173.39951537127598
TRP002777,MANDI009,WH-South,2026-08-28 16:33:33,,15.6,712.2,km,,,15.6,15.6,reported,712.2
TRP004536,MANDI036,WH-North,2026-01-21 17:04:20,2026-01-22 08:40:00,-15.6,711.2,km,DL-52-CD-9129,DRV622,-15.6,15.594444444444443,computed,711.2
TRP006062,MANDI016,WH-South,2026-01-04 04:15:00,2026-01-04 16:33:44,12.3,,,UP-53-AB-2181,DRV169,12.3,12.3,reported,
TRP005465,MANDI047,Export-Terminal,2026-01-22 12:41:00,2026-01-23 02:29:00,13.8,,,HR-61-BC-4562,DRV405,13.8,13.8,reported,
TRP007252,MANDI038,WH-West,2026-07-12 18:34:11,2026-07-13 14:22:00,19.8,1075.3,km,PB-37-DF-6980,DRV667,19.8,19.8,reported,1075.3
TRP005584,MANDI017,WH-Central,2026-04-02 08:48:23,2026-04-02 18:12:23,,558.7,km,PB-57-DF-5703,,,9.4,computed,558.7
TRP004428,MANDI044,WH-West,2026-06-27 15:20:00,2026-06-28 12:08:00,20.8,1060.2,km,PB-44-BC-1781,DRV140,20.8,20.8,reported,1060.2
TRP009291,MANDI017,WH-West,2026-04-07 20:36:47,2026-04-08 16:18:00,19.7,815.9,km,RJ-20-BC-7149,DRV390,19.7,19.7,reported,815.9
TRP006949,MANDI031,WH-East,2026-04-21 22:36:36,,2.1,90.2,km,HR-19-BC-2096,DRV129,2.1,2.1,reported,90.2
TRP003982,MANDI020,WH-South,2026-06-22 05:56:00,2026-06-22 23:26:00,17.5,823.3,km,,,17.5,17.5,reported,823.3
TRP006932,MANDI040,WH-South,2026-01-24 20:39:38,2026-01-25 10:21:00,,709.3,km,,DRV748,,13.689444444444444,computed,709.3
TRP002894,MANDI006,Export-Terminal,2026-04-19 00:34:38,2026-04-19 03:10:00,2.6,110.5,km,PB-23-CD-1260,DRV344,2.6,2.6,reported,110.5
TRP002670,MANDI011,WH-East,2026-09-05 17:41:18,2026-09-06 01:17:18,7.6,327.3,km,UP-87-AB-7677,DRV836,7.6,7.6,reported,327.3
TRP003978,MANDI008,Export-Terminal,2026-08-17 22:19:25,2026-08-18 11:49:25,13.5 hrs,715.2,km,DL-19-BC-9141,DRV652,,13.5,computed,715.2
TRP009582,MANDI017,WH-South,2026-06-03 15:26:10,2026-06-04 01:32:10,,524.8,km,UP-45-DF-3860,,,10.1,computed,524.8
TRP000280,MANDI004,WH-Central,2026-08-22 13:40:04,2026-08-23 09:40:04,20.0,893.3,km,UP-11-BC-3243,DRV967,20.0,20.0,reported,893.3
TRP006652,MANDI053,WH-South,2026-06-25 07:44:43,2026-06-25 10:14:43,-2.5,116.8,km,,DRV501,-2.5,2.5,computed,116.8
TRP009576,MANDI004,WH-South,2026-02-10 13:46:00,2026-02-11 05:58:00,16.2,833.3,km,DL-39-CD-5665,DRV976,16.2,16.2,reported,833.3
TRP006313,MANDI029,WH-East,2026-04-13 09:27:59,2026-04-14 00:09:00,14.7,682.6,km,HR-34-AB-7732,DRV961,14.7,14.7,reported,682.6
TRP001695,MANDI052,WH-South,2026-05-18 08:15:03,2026-05-18 11:45:00,3.5,112.6545623,miles,,,3.5,3.5,reported,181.299493291882
TRP009271,MANDI056,WH-North,2026-05-11 04:54:00,2026-05-11 23:48:00,18.9,945.0,km,,DRV282,18.9,18.9,reported,945.0
TRP003480,MANDI017,WH-South,2026-03-05 21:20:54,,,334.8,km,DL-41-CD-3783,,,,invalid,334.8
TRP004417,MANDI029,WH-South,2026-01-29 22:16:00,2026-01-30 21:58:43,23.7,1060.0,km,PB-44-BC-5830,DRV121,23.7,23.7,reported,1060.0
TRP009682,MANDI014,WH-East,2026-05-31 12:22:25,2026-06-01 00:00:00,19.5,556.3755934,miles,,DRV339,19.5,19.5,reported,895.3974974823559
TRP004156,MANDI042,WH-East,2026-01-06 19:32:00,2026-01-07 03:56:00,8.4,,,PB-39-DF-4321,DRV845,8.4,8.4,reported,
TRP006760,MANDI055,WH-South,2026-07-02 18:00:22,2026-07-02 21:00:00,3.0,170.1,km,DL-20-DF-3840,DRV473,3.0,3.0,reported,170.1
TRP005820,MANDI033,WH-East,2026-06-01 20:18:00,2026-06-02 17:18:36,21.0,1101.6,km,PB-16-BC-7578,DRV431,21.0,21.0,reported,1101.6
TRP008966,MANDI045,WH-South,2026-05-23 07:35:45,,19.0 hrs,1109.2,km,UP-92-CD-5784,DRV986,,,invalid,1109.2
TRP008318,MANDI044,WH-North,2026-06-23 17:09:32,2026-06-24 16:51:32,23.7,,,UP-97-CD-3545,DRV544,23.7,23.7,reported,
TRP004297,MANDI047,WH-East,2026-05-03 16:08:59,2026-05-03 21:38:59,5.5,312.9,km,HR-64-CD-4356,,5.5,5.5,reported,312.9
TRP005016,MANDI048,WH-East,2026-04-22 12:28:39,2026-04-22 18:52:39,6.4,280.5,km,UP-75-CD-7712,DRV699,6.4,6.4,reported,280.5
TRP008112,MANDI049,Export-Terminal,2026-01-22 23:12:00,2026-01-23 14:00:00,14.8,,,UP-68-DF-4925,DRV154,14.8,14.8,reported,
TRP005293,MANDI027,WH-South,2026-03-11 03:46:40,,20.6,1068.9,km,RJ-55-AB-1872,DRV535,20.6,20.6,reported,1068.9
TRP002210,MANDI047,Export-Terminal,2026-09-07 16:41:59,2026-09-08 14:47:59,22.1 hrs,1141.8,km,,DRV329,,22.1,computed,1141.8
TRP008226,MANDI002,WH-South,2026-03-17 04:16:18,2026-03-17 22:22:00,18.1 hrs,880.7,km,UP-63-DF-4511,DRV621,,18.095,computed,880.7
TRP006005,MANDI036,WH-Central,2026-06-22 09:00:24,2026-06-22 18:36:00,,259.1738441,miles,UP-99-BC-5132,DRV873,,9.593333333333334,computed,417.098834263894
TRP007938,MANDI031,WH-South,2026-05-27 02:41:43,2026-05-27 06:11:43,3.5,208.6,km,HR-62-BC-4207,,3.5,3.5,reported,208.6
TRP000185,MANDI011,WH-North,2026-01-08 09:20:45,2026-01-09 06:32:00,-21.2,1185.5,km,PB-14-BC-8291,,-21.2,21.1875,computed,1185.5
TRP009804,MANDI018,WH-South,2026-02-10 00:00:00,2026-02-10 09:07:00,6.4,381.0,km,PB-56-BC-1570,DRV394,6.4,6.4,reported,381.0
TRP009838,MANDI052,WH-Central,2026-02-05 18:09:42,,19.6,593.5335792000001,miles,DL-54-BC-7241,DRV556,19.6,19.6,reported,955.197330349728
TRP004517,MANDI022,WH-South,2026-01-13 21:47:13,2026-01-14 01:41:13,3.9,,,DL-98-DF-6643,,3.9,3.9,reported,
TRP002351,MANDI031,Export-Terminal,2026-08-26 02:04:00,2026-08-26 20:10:34,18.1,879.5,km,UP-23-CD-3997,DRV246,18.1,18.1,reported,879.5
TRP000554,MANDI054,WH-East,2026-05-03 15:18:00,2026-05-03 18:00:45,,152.5,km,UP-15-AB-6334,DRV943,,2.7125,computed,152.5
TRP001398,MANDI038,WH-East,2026-06-17 19:28:00,2026-06-18 06:22:00,10.9,619.1,km,UP-99-DF-3515,DRV284,10.9,10.9,reported,619.1
TRP001385,MANDI045,WH-South,2026-08-28 13:37:00,2026-08-29 06:25:00,16.8,755.2,km,UP-47-CD-4224,DRV597,16.8,16.8,reported,755.2
TRP008439,MANDI028,Export-Terminal,2026-06-24 12:52:00,2026-06-25 02:22:22,13.5,552.5,km,UP-72-AB-3124,DRV587,13.5,13.5,reported,552.5
TRP000298,MANDI048,Export-Terminal,2026-07-19 00:05:00,2026-07-19 08:23:51,8.3,250.412513,miles,UP-54-AB-8201,DRV876,8.3,8.3,reported,402.99887367142
TRP000444,MANDI056,Export-Terminal,2026-05-03 00:00:00,2026-05-04 04:09:00,5.5,324.0,km,DL-53-AB-2661,,5.5,5.5,reported,324.0
TRP007189,MANDI015,WH-South,2026-03-11 18:48:59,2026-03-12 07:48:59,13.0,600.6,km,HR-92-AB-5858,DRV649,13.0,13.0,reported,600.6
TRP009163,MANDI048,WH-West,2026-07-23 19:14:00,2026-07-24 14:26:05,19.2,912.8,km,RJ-92-CD-1664,DRV929,19.2,19.2,reported,912.8
TRP002078,MANDI001,Export-Terminal,2026-06-07 20:47:04,2026-06-08 19:17:04,-22.5,1311.9,km,PB-18-BC-5762,DRV838,-22.5,22.5,computed,1311.9
TRP008331,MANDI035,WH-North,2026-01-24 20:13:08,2026-01-25 03:19:08,7.1,210.1476722,miles,PB-42-AB-9948,DRV474,7.1,7.1,reported,338.199054778348
TRP002230,MANDI026,WH-South,2026-02-28 18:26:00,2026-03-01 07:56:27,13.5,422.1594574,miles,PB-71-BC-9676,DRV629,13.5,13.5,reported,679.398101172116
TRP002843,MANDI015,Export-Terminal,2026-08-25 03:27:40,2026-08-26 00:00:00,20.9,1007.2,km,DL-54-BC-4380,DRV895,20.9,20.9,reported,1007.2
TRP002538,MANDI056,WH-West,2026-07-18 01:18:43,2026-07-19 01:00:00,23.7 hrs,966.1,km,RJ-99-CD-7602,DRV500,,23.688055555555557,computed,966.1
TRP006829,MANDI028,WH-Central,2026-03-15 04:58:39,2026-03-15 09:46:00,4.8,254.1,km,HR-80-DF-2408,DRV424,4.8,4.8,reported,254.1
TRP008640,MANDI036,Export-Terminal,2026-04-05 10:21:00,2026-04-06 00:00:00,,555.8784966000001,miles,HR-84-DF-9567,DRV261,,13.65,computed,894.5974997182441
TRP008937,MANDI033,WH-South,2026-03-03 11:05:00,2026-03-04 04:29:09,17.4,715.7,km,,DRV681,17.4,17.4,reported,715.7
TRP003368,MANDI001,WH-East,2026-04-02 07:20:00,2026-04-03 02:50:00,19.5,1143.4,km,HR-92-DF-9017,DRV574,19.5,19.5,reported,1143.4
TRP005145,MANDI044,WH-Central,2026-03-16 14:00:00,2026-03-17 00:30:26,10.5,581.5,km,UP-10-BC-1693,DRV658,10.5,10.5,reported,581.5
TRP002579,MANDI039,WH-North,2026-01-09 00:00:00,2026-01-10 05:34:05,6.4,259.4,km,DL-12-DF-1794,DRV904,6.4,6.4,reported,259.4
TRP001132,MANDI007,WH-East,2026-08-30 11:10:00,2026-08-31 03:34:35,16.4,840.5,km,UP-89-CD-5974,DRV759,16.4,16.4,reported,840.5
TRP005262,MANDI051,WH-West,2026-03-31 18:54:28,2026-04-01 14:18:00,,792.6,km,RJ-61-BC-6698,DRV940,,19.392222222222223,computed,792.6
TRP007945,MANDI009,WH-Central,2026-03-20 16:01:00,2026-03-21 01:43:26,9.7,411.7,km,DL-22-AB-4410,DRV921,9.7,9.7,reported,411.7
TRP000321,MANDI055,WH-Central,2026-01-28 21:40:05,2026-01-29 02:58:05,5.3,,,,DRV469,5.3,5.3,reported,
TRP001372,MANDI033,WH-Central,2026-08-05 19:04:07,2026-08-06 15:22:07,,1032.6,km,,DRV448,,20.3,computed,1032.6
TRP004043,MANDI041,WH-Central,2026-08-12 07:14:54,2026-08-12 00:00:00,9.0,313.9166292,miles,HR-36-BC-8974,DRV704,9.0,9.0,reported,505.198588036728
TRP005027,MANDI017,WH-North,2026-02-24 22:23:32,2026-02-25 12:17:32,13.9 hrs,774.7,km,UP-80-AB-9385,DRV226,,13.9,computed,774.7
TRP005624,MANDI028,WH-North,2026-03-24 01:26:00,,18.5,1089.6,km,PB-81-DF-7335,DRV835,18.5,18.5,reported,1089.6
TRP000908,MANDI015,WH-South,2026-08-08 15:19:00,2026-08-09 09:55:00,18.6,1077.7,km,HR-64-CD-4156,DRV396,18.6,18.6,reported,1077.7
TRP006499,MANDI048,WH-West,2026-06-25 05:41:20,2026-06-25 07:41:00,2.0,85.9,km,RJ-41-BC-6906,DRV279,2.0,2.0,reported,85.9
TRP003951,MANDI011,WH-West,2026-08-20 13:34:40,2026-08-21 06:40:40,-17.1,744.3,km,DL-25-CD-3399,DRV466,-17.1,17.1,computed,744.3
TRP006928,MANDI034,WH-East,2026-05-18 02:11:53,,11.3,521.0,km,HR-10-DF-6017,DRV450,11.3,11.3,reported,521.0
TRP009245,MANDI031,WH-North,2026-07-22 01:09:58,2026-07-22 10:51:58,9.7,561.2,km,DL-45-CD-7763,DRV622,9.7,9.7,reported,561.2
TRP007300,MANDI052,Export-Terminal,2026-08-20 15:09:49,2026-08-21 05:39:00,14.5,660.9,km,PB-30-CD-9547,DRV167,14.5,14.5,reported,660.9
TRP006336,MANDI029,WH-West,2026-03-29 10:55:22,2026-03-30 09:19:00,22.4,1313.1,km,RJ-50-BC-4849,DRV168,22.4,22.4,reported,1313.1
TRP006640,MANDI024,WH-West,2026-05-05 03:01:28,2026-05-05 00:00:00,19.0,674.1253979,miles,UP-21-BC-4572,DRV275,19.0,19.0,reported,1084.896967856386
TRP008743,MANDI047,WH-Central,2026-02-02 19:34:05,2026-02-03 09:16:00,13.7,660.4,km,PB-63-DF-8699,DRV388,13.7,13.7,reported,660.4
TRP000927,MANDI025,WH-Central,2026-06-25 12:54:26,2026-06-26 11:18:26,22.4,1307.0,km,HR-97-CD-1458,DRV129,22.4,22.4,reported,1307.0
TRP006694,MANDI016,Export-Terminal,2026-04-01 21:14:00,2026-04-02 10:38:38,13.4,582.6,km,DL-53-AB-2201,DRV979,13.4,13.4,reported,582.6
TRP000016,MANDI055,WH-Central,2026-07-01 02:13:00,2026-07-01 18:25:44,16.2,718.9,km,,DRV935,16.2,16.2,reported,718.9
TRP000144,MANDI014,WH-East,2026-01-30 22:13:00,2026-01-31 13:43:32,15.5,,,DL-73-CD-3550,DRV919,15.5,15.5,reported,
TRP002364,MANDI036,WH-Central,2026-05-03 01:53:16,2026-05-03 07:59:16,6.1,277.2,km,PB-23-DF-7980,DRV849,6.1,6.1,reported,277.2
TRP000130,MANDI010,Export-Terminal,2026-04-29 06:13:35,2026-04-30 05:25:35,23.2,1134.1,km,RJ-75-BC-1652,,23.2,23.2,reported,1134.1
TRP001162,MANDI027,WH-West,2026-02-10 00:00:00,2026-02-11 09:49:29,10.4,,,,DRV157,10.4,10.4,reported,
TRP009052,MANDI002,Export-Terminal,2026-01-19 00:00:00,2026-01-19 11:47:00,2.2,131.7,km,UP-65-CD-2173,DRV444,2.2,2.2,reported,131.7
TRP006679,MANDI048,WH-West,2026-04-08 00:01:00,2026-04-08 17:31:19,17.5,835.0,km,HR-43-AB-7666,DRV810,17.5,17.5,reported,835.0
TRP005095,MANDI052,Export-Terminal,2026-04-18 10:44:25,2026-04-18 21:50:00,11.1,562.6,km,HR-31-CD-7961,DRV112,11.1,11.1,reported,562.6
TRP005508,MANDI037,WH-South,2026-06-16 12:26:51,2026-06-16 23:56:51,11.5,469.0,km,HR-86-BC-5059,,11.5,11.5,reported,469.0
TRP005182,MANDI034,WH-East,2026-03-05 14:32:00,2026-03-05 17:32:00,3.0,95.6289969,miles,DL-97-CD-4354,DRV584,3.0,3.0,reported,153.899569871046
TRP001877,MANDI049,WH-West,2026-08-12 00:00:00,2026-08-13 11:42:35,,796.8,km,,DRV793,,35.709722222222226,computed,796.8
TRP002489,MANDI038,WH-North,2026-08-21 23:04:00,2026-08-22 22:04:54,23.0,1300.0,km,,DRV740,23.0,23.0,reported,1300.0
TRP008247,MANDI037,WH-South,2026-09-03 15:47:36,2026-09-04 00:00:00,20.5,1054.7,km,DL-31-CD-4290,DRV471,20.5,20.5,reported,1054.7
TRP008068,MANDI004,WH-North,2026-05-15 00:00:00,2026-05-15 10:58:23,10.4,483.2,km,HR-46-BC-7402,,10.4,10.4,reported,483.2
TRP001183,MANDI006,WH-West,2026-01-18 02:32:00,2026-01-18 07:50:00,5.3,303.9,km,DL-58-BC-6890,DRV626,5.3,5.3,reported,303.9
TRP006685,MANDI002,Export-Terminal,2026-08-08 02:34:29,2026-08-08 07:04:00,4.5,228.2,km,PB-61-BC-2239,DRV617,4.5,4.5,reported,228.2
TRP005853,MANDI007,WH-East,2026-07-25 05:23:21,2026-07-25 21:23:00,16.0,658.7,km,,DRV271,16.0,16.0,reported,658.7
TRP001171,MANDI038,WH-North,2026-08-25 20:02:33,2026-08-26 00:00:00,4.1,130.8607326,miles,RJ-93-BC-4910,DRV695,4.1,4.1,reported,210.599411402484
TRP009302,MANDI057,WH-North,2026-08-07 05:43:38,2026-08-07 16:01:38,-10.3,288.7511037,miles,UP-35-DF-4564,DRV335,-10.3,10.3,computed,464.698701228558
TRP002183,MANDI006,WH-West,2026-04-08 02:37:00,2026-04-08 12:55:00,10.3,484.7,km,UP-72-AB-9470,,10.3,10.3,reported,484.7
TRP009360,MANDI009,WH-West,2026-07-10 02:00:10,2026-07-10 10:42:10,-8.7,458.6,km,HR-86-AB-3035,DRV794,-8.7,8.7,computed,458.6
TRP003372,MANDI008,WH-North,2026-03-01 10:02:14,2026-03-01 12:08:14,2.1 hrs,75.12375390000001,miles,RJ-23-AB-2214,DRV887,,2.1,computed,120.89966210142602
TRP008445,MANDI011,WH-West,2026-05-10 13:06:00,,9.3,404.2,km,HR-76-BC-9064,DRV673,9.3,9.3,reported,404.2
TRP001860,MANDI006,Export-Terminal,2026-02-01 06:19:00,2026-02-01 11:37:00,5.3,,,UP-17-BC-1957,DRV532,5.3,5.3,reported,
TRP005309,MANDI016,WH-Central,2026-06-01 11:41:35,2026-06-02 09:59:35,22.3,952.1,km,UP-20-BC-5416,DRV445,22.3,22.3,reported,952.1
TRP005216,MANDI048,WH-North,2026-02-27 19:37:16,2026-02-28 07:13:16,11.6,496.5,km,DL-77-CD-5129,DRV657,11.6,11.6,reported,496.5
TRP007014,MANDI052,WH-Central,2026-07-29 00:00:00,2026-07-29 19:43:21,19.2,1116.3,km,UP-16-BC-2550,DRV328,19.2,19.2,reported,1116.3
TRP008629,MANDI021,WH-North,2026-04-21 14:29:00,2026-04-22 02:23:00,11.9,317.0234842,miles,UP-49-CD-3145,DRV555,11.9,11.9,reported,510.198574062428
TRP005313,MANDI011,WH-West,2026-07-26 03:11:37,2026-07-26 00:00:00,13.2,773.4,km,PB-48-DF-1889,DRV104,13.2,13.2,reported,773.4
TRP008032,MANDI024,WH-North,2026-08-14 00:00:00,,,1088.0,km,UP-49-CD-6006,DRV205,,,invalid,1088.0
TRP006135,MANDI044,WH-Central,2026-03-21 13:11:42,2026-03-22 00:00:00,14.0,811.5,km,,DRV359,14.0,14.0,reported,811.5
TRP003122,MANDI018,WH-West,2026-08-12 01:22:52,2026-08-12 08:28:00,7.1 hrs,339.0,km,,DRV715,,7.085555555555556,computed,339.0
TRP000388,MANDI026,WH-South,2026-05-19 19:10:00,2026-05-20 10:04:35,14.9,702.7,km,,DRV734,14.9,14.9,reported,702.7
TRP001312,MANDI044,WH-West,2026-03-05 00:27:05,2026-03-05 15:33:05,15.1,783.2,km,UP-43-CD-1056,DRV167,15.1,15.1,reported,783.2
TRP001033,MANDI023,Export-Terminal,2026-06-07 21:26:20,,5.2,238.7,km,HR-41-DF-2000,,5.2,5.2,reported,238.7
TRP008344,MANDI032,WH-West,2026-08-30 04:59:25,2026-08-30 14:53:25,9.9,314.2273147,miles,HR-72-DF-5466,DRV318,9.9,9.9,reported,505.698586639298
TRP009885,MANDI044,WH-West,2026-05-15 04:36:43,2026-05-15 16:12:43,,588.7,km,,DRV493,,11.6,computed,588.7
TRP004937,MANDI057,WH-South,2026-05-04 00:00:00,2026-05-04 00:00:00,5.0,292.1,km,DL-43-DF-8032,DRV200,5.0,5.0,reported,292.1
TRP000932,MANDI030,WH-South,2026-06-30 16:57:49,2026-07-01 00:33:49,7.6,412.8,km,PB-48-AB-5091,DRV765,7.6,7.6,reported,412.8
